"permaju_urls_link","permaju_urls_date_date","permaju_urls_date_user","permaju_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=91","Feb 24, 2021 7:38 PM","TillyLovers","hi, the QoQ increases 700% and YoY increase 1500%. Does it means the price will boast to at least 15cents x 7 = RM 1.05 or even better to 15cents x 15 = RM2.25？Thanks"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=91","Feb 24, 2021 8:22 PM","Paktua Second","People don't read QR report. Still going to go up a little bit. So ready to sell"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 24, 2021 9:13 PM","buah_kurma","Private placement untuk biayai solar projek. Buy call"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 24, 2021 9:15 PM","Paktua Second","Yes. Need to push up the stock price so more money can be made from the private placement for the solar project. Good strategy, same like Dnex and Silterra"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 24, 2021 9:23 PM","AkuTerjah","hailan.. bin ajaib ini bisnes.. diam2 manyak untung.... halap blh diharaplhhh..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 24, 2021 9:38 PM","Godofgambler","Will go back Rm1.00"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 1:15 AM","DonWorryBeHappy","On la, let's go kawan kawan semua"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 6:45 AM","Godofgambler","Flying to Rm1.00"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 7:11 AM","gelong","TP 15....huawhat"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 7:34 AM","AkuTerjah","sulah lama dinanti natikan... halap blh diharaplhhh"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 7:43 AM","Rickaqiu","TP 0.50, dah lama, EP 0.30"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:07 AM","BRAVOZULU","Wow, any good news geng, share here please"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:11 AM","BearishTrend","Thanks permaju.. Patient pay off this morning"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:13 AM","BuffetOnWeed","PERMAJU MARKET MOVER INSANEEEEE, ADDING, VOLUME LOOKS GOOD"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:15 AM","Gerrarddy","sold 0.135 last week lol bye"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:18 AM","The St. Goreng","buy first think later lol"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:20 AM","BRAVOZULU","Don't think too much buy only hahaha"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:28 AM","joni","ATH"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:30 AM","martinking","limit up later, buy and ride!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:35 AM","pixel123","aim permaju-pa. conversion is only 4 sen + 20 sen for 1 mother share.
unlike permaju-wa conversion is 15 sen + 25 sen for 1 mother share!
permaju-pa is a good buy"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:37 AM","BuffetOnWeed","Good earnings report"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:39 AM","mieromie","YoY 1540%!!!!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 9:46 AM","BuffetOnWeed","crazy right? yet the price still low, this is the end of the bleeding"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:03 AM","swagger855","Lol revenue is so low. Looks like one off high profit. Due to reversal of provision in warranty/debtor and some investments."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:03 AM","swagger855","Those chase high becareful"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:03 AM","GlovesHero","Good call to buy! RM1 target"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:04 AM","swagger855","Pray that it fly to 0.3 haha"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:04 AM","swagger855","Goreng!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=92","Feb 25, 2021 10:06 AM","buah_kurma","Private placement untuk biayai solar projek. Buy call
24/02/2021 9:13 PM"
