"ocr_urls_link","ocr_urls_date_date","ocr_urls_date_user","ocr_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 9:37 PM","Legend","Lelong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 10:10 PM","gelong","Satu ribu paun"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 10:37 PM","Playmaker","Wow lelong OCR whole kampeni 1ribu paun"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 7:09 AM","gelong","Barang baek ma, up sikit la ampat ribu paun"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 10:14 AM","Playmaker","OCRinsider asked to sell before Friday, spot on again. Salute!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 10:51 AM","kuaTAKtahu","Let us go holiday . ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 10:57 AM","gelong","Marilah tunaikan korban,"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 10:59 AM","gelong","Jgn lupa saham akhirat kita"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 3:18 PM","pakdin2023","Everyday got private placement. Hmm..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 4:12 PM","gelong","Chanteek"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 4:58 PM","Playmaker","Lagi drop lagi chanteek"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 5:08 PM","Biliskecil","Go Holland"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 8:00 PM","Godofgambler","Hollannnnnnnnnd
Hole lanndddd...
Fall into hole no ending"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 8:34 PM","gelong","Netherland lagi best"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 24, 2020 11:15 PM","Biliskecil","Next week continue cuci?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 25, 2020 12:58 PM","Playmaker","Tragic"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 25, 2020 11:43 PM","Legend","Apa nak jadi"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 11:35 AM","persie","Looks good for OCR https://www.theedgemarkets.com/article/85-disrupted-construction-proje..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 12:32 PM","Playmaker","Ong duan goreng..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 12:33 PM","Playmaker","Better dun waste time with Ong look at glove stocks hot money all in there..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 12:34 PM","Legend","Tomorrow market all red!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 12:48 PM","gelong","Steady OCR, stay sturdy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 8:22 PM","Tiuniaseng2020","tomorrow is the day"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 26, 2020 11:08 PM","Notconfused","no eyes see....i want my honda ex5 back"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 6:39 AM","gelong","Highpawer"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 7:49 AM","Playmaker","Ong duan goreng no matter what news also wont help"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 11:58 AM","gelong","Wau 4 ribu paun"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 12:33 PM","Biliskecil","When drop to 20 sen is the time to masuk.. hopefully can get back something.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 1:04 PM","Playmaker","Better dun... Earn back from other stocks would be the better idea"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 1:59 PM","persie","Now I loss 3 bijis ex5 on ocr. But I m optimistic ocr will reward me 6 bijis ex5.. Haha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 2:49 PM","Playmaker","Omg..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 3:47 PM","gelong","Gua mau rs150"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 4:53 PM","Notconfused","pukimk operators kasi gua balik ex5"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 5:16 PM","Biliskecil","X pe bro, patience, ecrl is confirmed.. just wait for next goreng up.. if not, cut loss ex-5 like me, and masuk blue chip.. eg, the big 4 kings of glove"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 5:23 PM","Playmaker","Glove rulez"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 5:23 PM","Playmaker","Dun say no to easy money in gloves"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 5:34 PM","Biliskecil","I also believe to stand up from where I fall,, 20 sen I will masuk balik ocr.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 27, 2020 8:25 PM","gelong","Orait"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 8:14 AM","Playmaker","Oleft"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 8:55 AM","persie","Looks all are happy... OCRers also happy.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 2:15 PM","gelong","Ada ong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 5:00 PM","kuaTAKtahu","No eye see. .."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 6:24 PM","Playmaker","Happy jiu hao..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 28, 2020 9:32 PM","Legend","Lelong not finish yet..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 28, 2020 11:16 PM","thehunters","Hunt or to be hunted? This counter will hunt u"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 29, 2020 6:10 PM","Biliskecil","Not hunt or hunted, is haunt"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 29, 2020 6:34 PM","Playmaker","Wait till next year lo. U can see from historical chart that OCR usually goreng once a year."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 29, 2020 11:01 PM","OCRinsider","Dear Friends, my knowledge of the situation, the share price will test new low, and will remain low for some time. Time is not on your side for this counter. If you can exit at the price now, it is better to do so before total loss. Regards."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 30, 2020 12:06 AM","Playmaker","Alamak... Fundamental got problem is it?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 30, 2020 11:34 AM","gelong","Chanteek, aku mu late"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 31, 2020 9:13 AM","rahimi87","this counter buy and then forget your password. come back next year with big fat money in the back, hopefully"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Jul 31, 2020 9:19 AM","Playmaker","This counter is all about timing coz ong only goreng once in a year, and the price cant sustain at the high side, will aways drop back to where it begins"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 12:03 PM","persie","Maciam jilake ini konter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 12:35 PM","Playmaker","Apparently la"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 4:08 PM","gelong","Tiptop meletop, die with your boots on"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 5:27 PM","persie","Gud news OCRers.. NOTIFICATION ON INTENTION TO DEAL DURING CLOSED PERIOD by the Independent Non-Executive Director, and as at to-date, he does not hold any securities of OCR. What do you think, of course he will buy and how to sell if he does not have any shares.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 5:36 PM","Playmaker","good luck"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 7:07 PM","Notconfused","What does it mean? Deal apa pkmak? Con counter up one day down 20 days, my blood being sucked dry by con counter ni..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 7:18 PM","persie","Sell bro then your blood pressure back to normal.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 8:41 PM","Playmaker","Earn back frm healthcare counter la bro.. This counter not healthy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 9:27 PM","arenaz09","Lucky i have sold it when the price down to 0.32.. Yes I have loss some of minimal investment -RM500 but better loss now than bleed further.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 10:28 PM","Godofgambler","Tomorowwwww upppppp"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 3, 2020 11:08 PM","kuaTAKtahu","Let us go holiday . ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 6:09 AM","Cojack31","This counter my advise dont buy. No value. Many people get trap"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 7:37 AM","persie","Let's price play6, holiday we must go..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 8:30 AM","Playmaker","Go holiday with glove counters on hand"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 9:19 AM","gelong","Rock bottom top tip"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 7:02 PM","persie","Tip top"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 9:14 PM","Playmaker","Tidok"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 9:43 PM","Legend","No hope."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 11:13 PM","aiaili","partner limit up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 4, 2020 11:34 PM","gelong","Timit up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 7:10 AM","Playmaker","Sell all, buy partner"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 11:19 AM","persie","ding dong ding dong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:11 PM","Godofgambler","oCR got potential"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:23 PM","investgo","any good news soon?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:24 PM","persie","No good news, ocr downtrend for months, might be just starting a reversal... good luck.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:25 PM","persie","Hopefully long time reversal start.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:25 PM","Godofgambler","Mostly pahang highway related projects"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:25 PM","persie","ding dong ding dong..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:32 PM","Biliskecil","Wow good day"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:39 PM","OCRinsider","DON'T GET TRAPPED...... YOU WILL THANK ME LATER"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:43 PM","Godofgambler","Trap your head"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:44 PM","persie","ding dong ding dong..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:45 PM","Playmaker","Wow"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:45 PM","Godofgambler","OCR is super potential 0.40 no problem"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:49 PM","Playmaker","Nowadays market depends solely on hot money. If ong pour money in limit up also no problem"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 12:50 PM","Playmaker","But... Can he? Will he?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 1:13 PM","1point5kupang","the only good news i can relate it to is the panglima showing intent to invest?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 1:28 PM","Godofgambler","Later fly more than 0.30 dont regret and cry.
As i said very high potential."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 1:31 PM","123eztrade","wah...big push ..up 4 cents"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 1:36 PM","1point5kupang","don't fly too high la, take it slowly so it won't be a one day show"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 2:20 PM","1point5kupang","gap up, 0.3"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=134","Aug 5, 2020 2:34 PM","aiaili","整个马来西亚都正在抄手套股, 抄到没得抄现在连男人套都抢着抄 lol.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 2:38 PM","Playmaker","问题是OCR已经不生产男人套 保险套工厂早就卖掉"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 2:43 PM","persie","Ding dong ding dong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 2:44 PM","Biliskecil","bro kupang get back ex 5 d?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 2:54 PM","1point5kupang","not yet dude, my average is 0.051... now 0.04..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 3:08 PM","Godofgambler","Thnk you OCR"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 3:19 PM","123eztrade","ECRL PROJECT.. is coming"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 3:57 PM","aiaili","https://www.theedgemarkets.com/article/ocr-land-buys-takaso"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:03 PM","Biliskecil","should i masuk again... manyak takut kena potong lagi !!!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:06 PM","Playmaker","Nv try nv know haha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:08 PM","aiaili","just look at the partner lol.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:23 PM","1point5kupang","bilis bro, don't rush, hope it's not one day show"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:37 PM","Playmaker","Which partner?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:42 PM","gelong","Manyak hairpi, Manyak untung ahak2, ocr rock bottom"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 4:54 PM","aiaili","tapi tiptop meletop lol.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 6:00 PM","123eztrade","wow. closed 30 cents ... resistance at 33.5 cents. ..do u guys think it can go up some more ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 6:26 PM","Cojack31","Careful trap. Trap.. last time 47.5.. after lunch drop 1 go to 36 cts"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 6:29 PM","Playmaker","Trade with caution as we know his pattern d"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 7:21 PM","persie","Just study the chart.. Cup and handle completely made. Now the time for OCR to go up. TP 0.34 / 0.38 /0.42"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 7:22 PM","persie","Ding dong dong ding"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 7:22 PM","persie","Berbunyi sudah itu lor ceng.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=135","Aug 5, 2020 7:31 PM","OCRinsider","Guys - today is a bait to lure more people to collect. Once trapped, wait 3 years. Good Luck."
