"cmsb_ruls_link","cmsb_ruls_date_date","cmsb_ruls_date_user","cmsb_ruls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Jan 29, 2020 9:20 PM","ivanlau","insider news, big funds will goreng this stock as cmsb will secure some sarawak contracts ."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Jan 30, 2020 4:45 PM","jjohnchew","Ho ho Netx will not be benefited from NFCP .. calv. why repeatedly tell lies not on board cruise ship but said on board..said sailing along Malaysia coastal internet speed is bicycle cycling speed 2G .. Singapore 7G .. denying heavy promote Scomies at 0.12 .. now dipped fr 0.125 to 0.055.. just promote to Pump n Dump..
Even said our here auditors , remisier, people r bodoh...
We here people r smart to make decision not to buy Netx.."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Jan 30, 2020 5:47 PM","monetary","everyday say goreng everyday gets lower. probably goreng the wrong direction."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Jan 30, 2020 5:49 PM","KAQ4468","kah kah kah"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Jan 30, 2020 5:51 PM","monetary","Calv stock only binacom n cmsb worth a look."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 2, 2020 4:37 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 2, 2020 5:21 PM","jjohnchew","Ho ho Netx did not get any TM broadband contract order since 2012.. n Netx is no longer Exinda WAN networks sole distributor since 2015 ...
TM is awarded 2018 broadband installation n restoration tender to Opcom... valid thru 2019.."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 8:39 AM","calvintaneng","AND NOTE:
NFCP FIBERISATION IS INSULATED & ISOLATED FROM WUHAN VIRUS
Nfcp Rm50.3 for fiberisation does not depend on export as it is Govt funded
It is not affected by coronavirus like airlines, tourism or hotel
It is not affected by currency fluctuation as it is funded in ringgit by Malaysian Govt
Whether world market goes up or goes down it won't affect its status as money already set aside by parliament mandate
Rm10.8 billions Cash is already given to Telekom
Another Rm10.8 bilion cash with Telcos
Rm28.7 Billions with Mcmc for USP
All in is a whopping Rm50.3 Billions coronavirus won't change or serial Govt plan for 5 years as things have started rolling
So while all others are uncertain we know for sure Nfcp Fiberisation is FIXED AND ON COURSE
ANY HUMAN FEAR AND WEAKNESS THAT CAUSE SELL DOWN PRESENTS A GREAT BUYING OPPORTUNITY"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 2:07 PM","Vincent2002","Not Netx loh."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 4:01 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 4:27 PM","calvintaneng","CMSB WILL GET THIS BOOSTER BY NFCP >> https://www.youtube.com/watch?v=wB6gHz8XHDI"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 10:45 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 3, 2020 10:52 PM","calvintaneng","BY THE POWER OF NFCP RM50.3 BILLIONS CASH INFUSION INTO FIBER OPTIC NETWORKS EXPANSION
CMSB WILL GO INTO A MULTI YEAR BULL RUN TIME
HAND IN HAND WITH BINACOM, NETX, REDTONE AND OPCOM
THESE 5 NFCP BULLS WILL RUN SIDE BY SIDE FOR NEXT 4 YEARS TILL 2023"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 4, 2020 1:42 PM","calvintaneng","WHOA
DIRECTORS CHALLENGE TABUNG HAJI SELLING?
GREAT!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 4, 2020 4:26 PM","monetary","volumn picking up!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 5, 2020 2:47 AM","calvintaneng","SACOFA HELPS CREATE THIS https://www.cnbc.com/advertorial/autonomy-the-dawn-of-a-new-era-for-in..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 7, 2020 12:23 AM","mu 4life","Volume picking up and obviously it is ready to spike up. LAST CHANCE TO ON BOARD THE SHIP BEFORE IT ROCKETS!!!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=92","Feb 7, 2020 8:50 AM","gold_hunter","@mu 4life, I AGREE WITH U. What u TP?
Now i waiting it to rebound to higher level. I still hold it although i pick it below RM2.20. My TP is RM 2.60. hehe..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 7, 2020 11:40 AM","calvintaneng","Binacom has triggers the Nfcp bull run
It is the begging of a multi year bull run of Nfcp stocks with Opcom Redtone Netx and Sacofa
They will all run up hand in hand and side by side
At the end game see who will gain the most
From 300% to 500% no problem
But which one will attain a whopping 1,000% gain?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 7, 2020 1:14 PM","EngCCCC","No break 2.30 all is dream."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 7, 2020 1:17 PM","EngCCCC","Better wait break 2.30 only enter."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 7, 2020 5:26 PM","EngCCCC","Want to buy Nfcp theme better direct go for Binacom, Opcom etc.
This has no effect on CMSB."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 8, 2020 10:54 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 9, 2020 4:55 AM","EngCCCC","Since you heavy promote, did you buy at current market price?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 9, 2020 4:35 PM","monetary","TOWER SERVICES
Since its inception, SACOFA has built and acquired more than 1,800 telecommunication towers throughout the state of Sarawak to cater to the network expansion needs of cellular operators and other organizations.
To help new operators roll out their wireless networks in Sarawak, we offer our completed towers to share among networks with our streamlined process. Our charging principle is based on a non-discriminatory and fair basis.
BANDWIDTH SERVICES
SACOFA owns and operates an extensive on-land fibre network within Sarawak as well as an optical fibre submarine cable system connecting Sarawak and Peninsular Malaysia. Our five Operation and Maintenance Centres in Kuching, Sibu, Bintulu, Miri and Mersing enable us to provide fast response and thus achieving high network availability. Our state-of-the-art fibre optic network delivers seamlessly utilizing DWDM and SDH technology.
INTERNET SERVICE PROVIDER
Direct internet access (DIA)
Point to point data connectivity (DEDICATED LEASED LINE)
It manage services
FTTX high speed internet (SOFIA)
Cmsb owns 50% of Sacofa"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 9, 2020 4:48 PM","monetary","all telco must use sacofa's infrastructure"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 9, 2020 4:54 PM","monetary","I think share price is suppressed bcoz epf n t haji trimming down their stakes."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 9, 2020 10:37 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 13, 2020 8:56 AM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 14, 2020 9:54 AM","dompeilee","Bought CMSB @ 2.17"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 14, 2020 10:33 AM","goldenhorn","my main counters earlier supermx/harta have rebounded, my myeg has rebounded, my jaks has rebounded, now waiting for you CMSB.... i believe your time is near. wait you few more months."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 14, 2020 1:30 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 15, 2020 2:39 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 15, 2020 8:06 PM","ivanlau","malaysia will start stimulus economic, sarawak will hv election in year 2021, it is time to target cmsb........ super undervalue stock now ."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 16, 2020 9:27 AM","monetary","nfcp1 nothing for Sarawak. nfcp2 sure put more weight on Sarawak. Cmsb v likely involves in Part1 nfcp2."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 3:10 PM","WarrenGeorge","What happened? Anyone know the cause of today's dip?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 3:54 PM","zhouxingxing","wad reason for this ah? big boss run?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 4:23 PM","kevinobc","boss run...."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 4:32 PM","zerosumplayer","the drop probably due to Tabung Haji. For all you know maybe banks are selling shares which was pledge by TH to cover the repayments for their loans?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 5:19 PM","monetary","simpan fd dulu. cmsb too big to fail."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 6:07 PM","wakarimas","what happend drop so much? haha, wait for 1.8"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 7:10 PM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 9:15 PM","10bagger10","Sifu calvin just bought some cmsb!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 9:26 PM","Foogo90","Kkb result not bad. But cmsb dropped today."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 9:45 PM","Growth","Buy!
for Sarawak election!!!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 18, 2020 9:48 PM","EngineeringProfit","Shall take a bit this week"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 3:36 PM","Ggll9999","Bad Qr result coming.."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 3:44 PM","Gala Kat","Wow ....counter smelling like TAHI Mahmud !!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 3:59 PM","monetary","alrdy 11% loss. fxxk!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 4:55 PM","monetary","which sohai put 52k lot for sale?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 4:56 PM","SmallBang","bo drop how they buy"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 5:02 PM","KAQ4468","aiyaaaaa....sudah tinggal 2 ringgit arrrrrr
20% loss after buy call @ 2.4
what arrr ???"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 5:15 PM","zhouxingxing","kkb flying pulak"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 19, 2020 11:20 PM","PKok6655","Loss 25%"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 20, 2020 7:10 AM","monetary","bellow 2 must buy. last time bellow 2 Taib had the risk being prosecuted."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 20, 2020 8:21 AM","calvintaneng","Very good morning all
Like an incoming wave stock prices move forward 3 feet then retrace backward 2 feet
The wave movements do not go in a straight line. So is stock prices.
During the Ogse bull run of Carimin, velesto, penergy, Uzma and Dayang prices moved up strongly and the retraced many times
But it moved higher and higher as Ogse job awards progressed
So these same patterns will be repeated in Nfcp bull run
The power behind how far and how high each individual stocks can go depend on
1. The quantum of job awards
2. The profit margin it can show up in its balance sheet
3. Any special incentive to shareholders management might dish out. In Carimin and Penergy are dividends while Dayang gave rights issue at attractive price
So these can be expected in Nfcp stocks in coming months and years as they garnered new found wealth...overflowing wealth from Nfcp jobs like never before
Traders who are nimble and Chun will do well.
Greed and fear will always be in play
But since we have a very very favourable wind we should unfurl our sail and catch the bull run for as long as it lasts
Regards
Calvin
FOR CMSB TABUNG HAJI IS UNLOADING
BUY SLOWLY"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 20, 2020 8:22 PM","Mikecyc",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 8:56 AM","calvintaneng",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 10:53 AM","monetary","bankrupt!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 10:54 AM","KAQ4468","aiyaaaaaaaaa"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 10:57 AM","monetary","Taib masuk jail lagiiiiii"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 11:08 AM","Mikecyc","Each year tukang tilik 60 to 90 counters, only 10 is ok, do you have a list of your buy call stocks yearly , as per Philip had listed for you for your 2019 buy call stocks, looks bad."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 11:09 AM","Mikecyc","You also said profit 1 million in 2019 , refer Philip list very bad loh"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 11:35 AM","monetary","may18 was ez. 3x limit down cought bottom n instant profit. this time is tricky. falls gradually."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 21, 2020 11:36 AM","monetary","avg down after qr. must b real bad."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 23, 2020 8:50 PM","pang72","All sarawak counters limit up tomorrow!!!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 23, 2020 8:52 PM","freddiehero","wah lau... so early wan fly liao?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=93","Feb 23, 2020 9:15 PM","ivanlau","will be good news for all sarawak counter, especially cmsb........"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 23, 2020 10:00 PM","Kawkaw","Buy tomolo"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 23, 2020 10:18 PM","jjohnchew","Ho ho a lot wayang kulit actors here, and hip hoppers, Pang72 ."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 23, 2020 10:20 PM","Mikecyc","Announcement on 21/2/2020 , COO is resigned , limit up ??? Hah Chi .."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 24, 2020 1:01 PM","monetary","should b bottomed alrdy"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 24, 2020 1:05 PM","king36","Posted by Mikecyc > Feb 23, 2020 10:20 PM | Report Abuse
Announcement on 21/2/2020 , COO is resigned , limit up ??? Hah Chi ..
Good/bad news???
More downward spiral??? TP1.50??"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 24, 2020 9:11 PM","Mikecyc","EPF n Dato Sri over 1 year is sold less % holding shares , just follow their patterns. Cmsb the lowest is 31 sen within 14 years just for reference."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 25, 2020 12:13 PM","monetary","Sarawak election thematic play is on."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 25, 2020 3:28 PM","bursa1688","@Mikecyc Do u mean EPF and Dato Sri share stake is getting less over this year?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 25, 2020 3:57 PM","Mikecyc","No base on last 12 months ."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 25, 2020 3:59 PM","Mikecyc","This year to monitor their buy n sell , holding qty of shares to monitor is buy or sell trends."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 26, 2020 10:44 AM","roshazli","related politician stock politician uncertain high rish ...downward"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 26, 2020 6:21 PM","Harold Huong","omg"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 27, 2020 7:34 AM","tealeaf","the qr result looks terrible....."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 27, 2020 9:30 AM","monetary","buy. mesti kaya punya."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 27, 2020 9:47 AM","Gala Kat","Price trending south ...counter no longer in position to ' sapu ' contracts or what ?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=94","Feb 28, 2020 10:57 AM","KAQ4468","waaaaaaa
1.9 already"
