"bornoil_urls_link","bornoil_urls_date_date","bornoil_urls_date_user","bornoil_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 3:40 PM","7036hisap_darah","good luck everyone"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 5:33 PM","lalazai9","Is worth wait for fly easily earn 100% haha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 7:19 PM","Moneyfind44","I wait patiently to see again share price bornoil cross it NTA value.
Once it cross,i enjoy & feel the moment..
I will not rush sell it...
If loss 1-2 sen profit also doesnt matter....
Feel,enjoy & happy...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 7:28 PM","7036hisap_darah","support moneyfind44"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 7:29 PM","7036hisap_darah","wish bornoil oil plug in DF-41"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 8:31 PM","HamsterHuat","bornoil bornoil...
so many speculation but macam batu.
So many theory but tak bergajak pun."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Aug 31, 2020 10:18 PM","lehubeng","gold up.....1973.... 2k coming........"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 7:37 AM","dreamer74","I happy finally FY20 is green. Anyone know the limestone factory in operation already ? I believe their business will turn around with additional bonus of finding gold."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 9:00 AM","Moneyfind44","Good start..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 9:09 AM","Valgrovest","Slowly slowly up .....more positive than negative. Good QR just released last Friday, new limestone operation on track (that is why they did the private placement), gold digging going to start soon on JV with Minetech."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 9:17 AM","Jeffreyteck","Chief traders and broad market sentiment will dictate its direction. As for fundamentals and management competencies, long term curve tells everything. ST trading play around 0.045_0.095."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 9:59 AM","Tkgoh91","I think u guy should hold, the US dollar keep dropping. The lowest since 52week. Which impacted gold"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 10:24 AM","Moneyfind44","If EAH can up 1000% from the lowest level from 0.005 to 0.05 without vol,i confident shark with their kindness can make same to bornoil"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 10:36 AM","ng1639","Bornoil mendapat keuntungan yang baik QR. Dan ia ada lombong emas yang boleh dapat keuntungan baru. Dan ia ada bisnes fast food, gas dan petroleum. Sure akan naik seperti Rocket. Tunggu apa lagi? Beli hari ini."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 10:50 AM","fixul19","https://www.klsescreener.com/v2/news/view/722179
Borneo Oil executive director Raymond Teo Kiew Leong said the newly opened BAF outlet covers a 3,000 sq ft floor area and provides about 120 seats in a two-level shop. The popular Sarawak Laksa and Garoupa fish noodles from Sabah are the signature dishes. Other items on the menu include fish burger and SugarBun’s roasted chicken. (File pic shows Raymond Teo checking on sales with waitresses of a restaurant in Kuching)
KUCHING: Borneo Oil Bhd’s drive to promote some of the most sought after dishes from Sarawak and Sabah to food lovers in Peninsula Malaysia has reached another level with the opening of the second franchise Borneo Asian Food (BAF) outlet along Jalan Tuanku Abdul Rahman near Chow Kit in Kuala Lumpur.
And more franchise BAF outlets are in the pipeline in the federal capital.
Borneo Oil also operates the homegrown SugarBun fast food restaurant chain and Singapore-based Pezzo pizza outlets in Sarawak and Sabah.
Borneo Oil executive director Raymond Teo Kiew Leong said the newly opened BAF outlet covers a 3,000 sq ft floor area and provides about 120 seats in a two-level shop.
The popular Sarawak Laksa and Garoupa fish noodles from Sabah are the signature dishes. Other items on the menu include fish burger and SugarBun’s roasted chicken.
“We are targeting high traffic working class consumers for the BAF restaurants, ” he told StarBiz. According to Teo, the Borneo Oil-owned BAF outlet in Menara Hap Seng, Kuala Lumpur has been doing brisk business since it commenced operation four years ago.
The first BAF outlet is located at Pacific Place, Ara Damansara in Petaling Jaya.
He said the plan to set up two more franchise BAF outlets this year in Hap Seng-owned properties in the peninsula has been put off to 2021 due to the Covid-19 pandemic which has affected the food and beverage business.
“We have one BAF outlet in Johore Bahru.In Sarawak, there are one outlet each in Kuching and Miri and the proposed third outlet at Boulevard Mall, BIntulu has delayed its opening to end-2020 due to the pandemic, ” said Teo.
On overseas expansion of SugarBun restaurant, he said the opening of the first franchised restaurant in Jarkata, Indonesia has also been delayed because of the pandemic.
“We plan to next expand to New Zealand
“The plan to establish the first franchise SugarBun outlet in Auckland is being finalised, ” added Teo.
Currently, there are franchise SugarBun restaurants in oil-rich Brunei, Australia and China.
There are some 80 Sugarbun restaurant, mostly in key and secondary towns in Sarawak and Sabah.
Teo said Borneo Oil is expected to launch its own food delivery services system soon as about 60% of SugarBun sales are now from delivery service as the number of consumers dining in has sharply dropped due to the restrictions related to Covid-19 lockdown measures.
Last year, SugarBun entered into collaboration with Food Panda (a German mobile food delivery marketplace), which is an online food ordering website that connects users with selected local restaurants.
The collaboration has boosted SugarBun sales.
Once launched, Teo said SugarBun will have its own delivery services in all towns where its franchise outlets operate.
“We are going to have a tie-up with Sarawak Pay, ” he said. (Sarawak Pay is an initiative of the Sarawak government to provide a one-stop mobile app payment channel for the public to make payments for bills or purchases through their mobile phones.)
In financial year ended June 30(FY2020), Borneo Oil’s food and franchise operations recorded lower revenue of RM41mil from RM48.4mil in FY2019, dragged down by the sharp decrease in sales in 4Q2020 at RM7.37mil against RM12.5mil in 4Q2019, or down by RM5.14mil due to the movement control order (MCO) imposed by the government on March 18 to contain the spread of the pandemic."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 11:07 AM","ZigZag","jerung sudah masuk"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 11:08 AM","msysaf69","tangkap..mana yg boleh tangkap...dah nak moving up"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 11:22 AM","hakimsaat","not much... up to rm1 good enough already.. hahaha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 11:38 AM","Moneyfind44","@wan salah forum"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 11:46 AM","Will188","Don't so happy. This counter up down depend big player/shark. Unless all bilis buy and keep LT."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 12:13 PM","silverdigger","Gold to break all time high in 2 weeks! BBB UUU"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 12:55 PM","HamsterHuat","bloody Bornoil....naik so slow..jatuh cepat..
Gap macam kura kura...
Bulan August macam tak jalan..
let baik guna wheelchair..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 1:17 PM","lehubeng","gold up.... 1986.....2k coming....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 2:18 PM","Rudhkl","https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:00 PM","okokok","It’s going up from now on . Buy now!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:20 PM","wallstreetrookie","Yall need to hold
Seriously
Our TP is 0.15 if you all sell we need
To wait
Another ten years for BoRNoil
To
Fly"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:28 PM","Investor787","PP 0.0536 is a fair feal . Bornoil on a right track bro"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:31 PM","lehubeng","0.0536 is much fair than 0.044.... fly soon...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:32 PM","lehubeng","bornoil will not go below 0.055...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:40 PM","Andy555","Pp 53c still reasonable la ..... no need worry"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:44 PM","Valgrovest","Yes, higher PP price 53.6 sen indicates more positive appetite by potential placees ....and thus can expect share prices to go up shortly..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 3:49 PM","lehubeng","gold up.... 1989... 2k coming...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 4:31 PM","hakimsaat","ok.. now"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 4:52 PM","hakimsaat","kecoh la.. naik 0.005 pn nk turunkn balik.. puiiihhhh"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 4:57 PM","lehubeng","today close 0.06-0.065
tomorrow close 0.065-0.07....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 4:59 PM","Investor787","Typical Bornoil share price movement , welcome to bornoil"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 6:23 PM","aizaclunk","@wan you want to buy mlab, go. apa lah keep copy paste and spam same message here"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 6:34 PM","dreamer74","PP is 5.4 cents, seem okay lah for big investor only 10% discount from 6 cents today."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=462","Sep 1, 2020 6:56 PM","7036hisap_darah","gold 1990"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 6:57 PM","7036hisap_darah","mean all the PP before is 5.4cents ?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 6:58 PM","tkl88","As at 6.45pm,
Nymex at => $43.11 (+0.50) (+1.17 percent) !
Brent at => $45.86 (+0.58) (+1.28 percent) !"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 7:09 PM","Andy555","Some PP before this was Way Way Lower .... can’t remember the actual price . U can easily search it up"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 7:48 PM","Paliwar","before this the pp price rm0.02!!!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 7:49 PM","Paliwar","crazyyy mngmt now they realise"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 8:37 PM","Moneyfind44","Hope tomorow they announce final PP 164mil..The next day we can know who the new investor.
Then can huat already"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 8:46 PM","Michael R.","why drop? this is a gold miner..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 9:42 PM","00Bike","can someone tell me pp stands for what. tq newbie"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 9:50 PM","Zolan2020","private placement."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:00 PM","dreamer74","Should consolidate lah 10 to 1. How to go up over 2 billion shares."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:15 PM","Moneyfind44","If u check announcement,last time at 0.095 to 0.09 no disposed share by substantial shareholder.."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:15 PM","Andy555","https://www.thestar.com.my/business/business-news/2020/09/01/borneo-oi..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:15 PM","Andy555","Go support SugarBun hahahah ..... so Borneo can make some money LoL"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:18 PM","Moneyfind44","If bornoil price cross nta,then i will no longer visit mcd & kfc..haha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:33 PM","wallstreetrookie","It is okay guys. I know you all are disappointed. I am pretty sad too. This week not so great. Cheer up most people make money long term. People at MQTech have been holding for years and today baru limit up."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=463","Sep 1, 2020 10:34 PM","silversurfer96","gold price hit USD 2k mark and now around 1977...yay...atleast tomorrow clear the 0.065"
