"dps_urls_link","dps_urls_date_date","dps_urls_date_user","dps_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 1:48 PM","ceres22","andsome5555g - where u get the news from? have u validated the news?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 1:59 PM","ceres22","there are alot of newbies here follow blindly, so pls dont simply post unvalidated news...be a responsible sharer....tq"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 2:13 PM","Diven Teh","last time heard the court case settle but postpone. price shoot to 14 cts. later zzzzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 3:22 PM","fl888","Last call by Peter to see 9ctsn as he is getting old....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 5:11 PM","Orson Chin","Hahaha... we hope can break 10cts Nx week"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 6:44 PM","harry_7","i hope it can break 1.00 :0"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 22, 2020 10:40 PM","kk7198","Very likely breaking 2.00 if it could change name to Diven Pandemic Services @ DPS."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 23, 2020 11:43 AM","Orson Chin","Don’t talk nonsense here la.. bro rm1 rm2 .... go dream better"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 23, 2020 11:39 PM","harry_7","anything also possible.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 24, 2020 2:35 PM","Teh Diven","Now talk 10 cts 1st...if can't break 10 cts better zzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 24, 2020 8:32 PM","Hein","Can fly to rm 1?! Wow,....crazy high."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 24, 2020 8:33 PM","Hein","Klsestock...You buy back ah?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 24, 2020 11:15 PM","Orson Chin","if can break rm1 , I cut my gugu"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 9:23 AM","KHURSHID","Orson Chin
I am preparing BBQ for your GUGU very soon...lolzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 12:46 PM","klsestock","Hein, actually I never sell I collect between 0.045 to 0.07..i think will fly soon like lkl.accumulation like lkl last time. My opinion la."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 6:11 PM","kk7198","klsestock, Does Peter have a good story to push up the share?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 7:20 PM","scrown","Should expect a backdoor takeover from Hong Kong businessman, I also collected more than millions of shares lately"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 7:36 PM","kk7198","Good.I just sold Supermax n Harta last Friday n might consider buying on Wednesday.Next CNY, we go to Ironshirt's kampung for big celebration and Yam Seng.No worry...no more covid-19."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 8:40 PM","SinGor","My Uncle in China had bought a factory to make Picture Frame in Philippines. He is moving his
entire China Operation to Philippines. Mr Trump tariff is killing many medium size factories in China.....Come to that we still don't know who paid 10million for SNC factory? Is reverse take over
of Dps credible. Dps got furniture factory. Many HK owned furniture factories in China are moving out to Vietnam"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 9:21 PM","kk7198","@scrown, quite possible. Dps has a few furniture factories in Tanjong Minyak which might help them for relocation from China. scrown becomes an instant millionaire but pity Orson Chin.His gugu is going for BBQ."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 25, 2020 11:16 PM","Hein","Wish everyone can get rewards soon."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 26, 2020 10:11 AM","handsome5555g","Yes soon will break the resistance and fly"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 26, 2020 12:34 PM","Orson Chin","Kk7198 ... yeah. Become rm1 I chop my gugu for bbq and feed u ..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=355","May 26, 2020 10:23 PM","Orson Chin","guess guess coming report how la...... this week come out right?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 26, 2020 11:19 PM","Teh Diven","Report out or not out DPS got no feeling"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:25 AM","fl888","Merger; takeover or convert factory into face mask or Covid production or whatever fake deals will ignite DPS to Nta price of 20 cts...???"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 10:10 AM","fl888","Peter just recovered from Covid 19....DPS coming upppppp"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 10:13 AM","klsestock","Told u last week.. Will fly"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:05 AM","Orson Chin","Rm1 ?? Rm2??
Oh my god... cut my gugu for bbq? !!!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:17 AM","superb","now slowly down back to 0.045 - 0.06"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:36 AM","klsestock","Wont .Will fly to 20 cents first"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:37 AM","Orson Chin","Klsetock... y u so so confident ?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:42 AM","klsestock","I see chart and volume.. Maybe resistant 0.18 first"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:43 AM","klsestock","https://klse.i3investor.com/m/blog/Innothestar/2020-05-27-story-h15078..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:43 AM","klsestock","Someone post"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:49 AM","de_investor","wil fly...tp 0.20 short coming"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 11:50 AM","de_investor","DPS (7198) - Potentially could be one of the unknown COVID-19 and Mega projects beneficiary !!!
Market Listing: Main
Syariah Status: Yes
Closing Price: 0.065
Expected TP: 0.10/0.13/0.15"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 12:47 PM","Orson Chin","Tonight plus very good QR ..... big gap up tomorrow"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 1:14 PM","KHURSHID","GUGU afarid of being BBQ.....Heeehee"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 1:36 PM","Orson Chin","Bro... rm1.0 ..... long way to go la..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 1:45 PM","KHURSHID","2 weeks of trading ...1 limit up ..u will have 1 rm very sooon...stay tuned ..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 2:04 PM","kk7198","@KHURSHID, agree with you,bro.Anything is possible if good news keep coming in.Our friend, Orson Chin is going to have sleepless nights."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 2:16 PM","Orson Chin","Hahahaha....... hahahahaha........
Cut gugu cut gugu
Eat gugu eat gugu"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 3:10 PM","BILLC",""
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 4:02 PM","Kimie22","seriously guys? hahahaha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 4:26 PM","ceres22","the volume generated by ikan bilis, sharks yet to join in the party......if they do then its party, else its another shiok sendiri moment, we have seen enough all these years"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 4:31 PM","fl888","Supply roof truss for HSR projects and now got Kelantan subsidiary in rubber industry....etc"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 4:31 PM","Orson Chin","See QR first la guys..... hsbc claim still waiting ...
HSR ?? I don’t think dps can get lo..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 4:32 PM","volks2","I thought HSBC claim already received payment.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 8:19 PM","winfai","https://klse.i3investor.com/blogs/Innothestar/2020-05-27-story-h150786...
This author i think he stock up a lot of dps share and he wanna throw to ikan bilis. The two points that he try to link HSR project with DPS are hidayat yakin ownership and famous customer base such as sunway, YLI,etc. FYI, hidayat yakin has sold by DPS on year 2012 for 5 millions plus plus, i think DPS still making roof truss but definitely it will not supplied to HSR project, but to his own on-going residential project. All other points that he mentioned such as on-going litigation with HSBC (currently no progress, DPS might in talk with HSBC for out of court settlement, it can be lengthy), all other points are based on quarter report and company website.... Like this also can goreng oooo... sui la this trader....
The method this author using are some-sort of tactic they used for GREENYB also. Shark try to lure ikan bilis in by telling GREENYB is the largest latex manufacturer in Malaysia.
https://www.theedgemarkets.com/article/greenyield-refutes-online-claim...
Sendiri think if those who wanna chase high, your money is ur own money. This is truly a setup by shark, he got tons of share to distribute.... Any takers???"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:01 PM","kk7198","Thanks winfai, let's watch how this conman doing his shit stuffs tomorrow."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:17 PM","Orson Chin","This shark useless... push 1 CTS only"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:18 PM","Teh Diven","See how it's going. Everything control by Peter. He mau goreng lagi cantik if don't want, we just go back to work loh.......sudah Lama tunggu...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:19 PM","Teh Diven","If they really got new business mean it is very good for the company and the future."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 9:37 PM","Peter2357","wow...today 8cts ...up 30% from 5.5 cts..
Take profit n go in again at 6cts or below"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 10:00 PM","Teh Diven","Let it be lah...mau Naik Naik tak.mau Naik pun ok lah. I just follow Peter mood"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 10:40 PM","99plus","https://bebasnews.my/?p=37170
Sah Mohd Ali Rustam Yang di-Pertua Negeri Melaka yang baharu.
Peter punya abang-adik."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 27, 2020 10:41 PM","99plus","DPS has strong relationship with former Melaka Chief Minister Tan Sri Mohd Ali Rustam which is touted to become as the next governor of Melaka."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 8:43 AM","klsestock","Good news or bad news. Technical analysis, If it want to up also will up.. If good news if get insurance money, if it want to go down nothing can block.. Learn from your mistake. Gogogo dps"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 8:58 AM","kk7198","Today surely breaks 0.08 sen. Q to buy again at 0.075 sen.investdps....what are u waiting? If you dare not buy below 0.08 sen, how r u going to recover back uour losses.Maybe you can try Cimfort Glove this morning."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 9:24 AM","Orson Chin","No more power to push ......
Aiya... can not cut my gugu for bbq edy"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 11:59 AM","Orson Chin","Invest dps, 0.08 hard to break lo...
11 sen..... don’t know when can reach"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 12:13 PM","Teh Diven","Below 10 cts better focus our work 1st"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 2:54 PM","kk7198","@investdps, then I wait after it breaks 0.11 sen.Which Guru? KYY?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 3:23 PM","Orson Chin","Dps is falling down falling down falling down ......."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 6:08 PM","Teh Diven","Hi gu bird is safe for now"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 8:34 PM","kk7198","@investdps,must scout for better counters.Later I take a look at Leesk n Orion.How to make money when you always buy rotten shares."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 9:08 PM","kk7198","Me too.I had sold off dps long time ago.Yesterday started to collect back.Don't know why just like to be here.See I also sold off my last 7 lots of Harta at 9.78 on Friday,which were with me more than a decade.I also sold off Supermax at 5.82 on Friday and they keep breaking new highs.So this dps is really fxxxk.Let's hope for a good QR tomolo."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 11:12 PM","Orson Chin","Kk7198... edy postpone to June lo"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 11:15 PM","Orson Chin","Investdps ... I also bought Orion .... but still sleeping mode"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 28, 2020 11:29 PM","de_investor","wil rocket 2moro...tp 0.20"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 29, 2020 12:02 AM","kk7198","Orson Chin, after a deep thinking,regretted selling all my glove counters last Friday.I will go into glove counters again.This is the only sector that will make big money in the next 3 QR. I missed getting Comfort today as I parked below 2.90.It came down to 2.91 but went up again.The demand is really there."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 29, 2020 9:05 AM","kk7198","Orson Chin, buy Careplus ...the cheapest price in gloves.TA master gives tp 1.50.Went in just now at 1.13."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=356","May 29, 2020 2:49 PM","IronShirt","huge company can also have results today. Dps 5 pages 1Q. results, ask for extension. Either
cleaning many numbers or mixed rice to look good"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=357","May 29, 2020 3:09 PM","Orson Chin","Kk7198. Gloves I scary now. I don’t touch hot water ..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=357","May 29, 2020 3:10 PM","Orson Chin","Buy rubber tree company lo... got related too. Hahahah"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=357","May 29, 2020 4:30 PM","kk7198","Orson Chin, we,small fish , have to follow the trend.Supermax is still quite safe.Insider gives tp RM15.00 so anything below 10.00 is still ok."
