"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 11:41 AM","PartyPoopers003","lawan lawan jangan tak lawan... bila mati tak ada orang tau"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 11:42 AM","PartyPoopers003","GooShen i support you.. noob people here talking about how good this counter is already selling la"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 12:19 PM","ray1980","Qr announce today..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 2:43 PM","GooShen","Really bad one. Must dispose today or be sorry...1.55 now, drop more !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 2:46 PM","PartyPoopers003","Go back RM1.25 like when the market drop 1st time iphone cut sales"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 3:02 PM","GooShen","Worst than that !! Run now before you cry"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 3:27 PM","PartyPoopers003","GooShen where your buy target?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 3:59 PM","GooShen","90c"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 4:00 PM","GooShen","A bad qr. run while still can. If not you will regret not listening me"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 4:27 PM","PartyPoopers003","gila 90 sen... balik la"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 4:51 PM","PartyPoopers003","buy la buy 1.59 and eat bull crap when results out"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:18 PM","ray1980","Inari revenue down 10%, profit down 33%!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:21 PM","GooShen","Told you rite. Tmr limit down !! Ask you run you don’t listen. I say please already but ppl think I simply say. Now you know I am reliable !! The excellent GooShen is always true!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:24 PM","Newbieinshare","Poor qr is expected la. R u surprise lf getting this result? Im not surprise"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:25 PM","Robinson","gooshen aka sincere_ANALyst lol. you eat shit lar"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:28 PM","GooShen","Tmr panic sell is expected. Drop 10% first the. Limit down !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:29 PM","bsngpg","Knee jerk down is likely, limit down(-0.47cts in a day) is impossible."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:31 PM","bsngpg","I put my money on ""no limit down"". I will buy more if drop 0.20cts in a day."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:35 PM","EatCoconutCanWin","pe too high... omg"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:49 PM","ray1980","Truly challenge is next Qr(01/07-30/09).All guys can study US Broadcom's new Qr(04/05-03/08/2019) results coming this 12/09/2019."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 6:51 PM","Robinson","gooshen if no limit down u jump building ya. OK?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 7:04 PM","K-Den","possible drop PE from 26.7 -> 18? Usually strong quarter 4 for Inari, sad QR. Need some time to recover"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 7:35 PM","GooShen","Why when I say bad quarter, no one second it? When only you saw the result only say, yet no praise me for doing good job here."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 7:45 PM","loonginv","aiyoyo gooshen arr gooshen.... why aemulus keep drop ??? thought you ask to buy 265..???
btw, 有病就看医生吧......"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 8:53 PM","Robinson","praise you for what? inari won't limit down tomorrow. sohem"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 11:05 PM","value88","No good quarterly result is expected, why panic ? If u want to see good earnings from Inari, wait for 2H 2019. The management said so several times liao, and said the same thing again in this Q's quarterly report.
Inari is one of the 5G related stock. 5G is the theme in near future."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 28, 2019 11:25 PM","Patrick13","Frankly speaking, the QR is not bad. Excluding disposal gain of 23.7 mil recorded in last FY, drop in earnings is just about 15‰."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 8:25 AM","Shines","I always accept this type of results, as long as profit is good, in business there are always good times and not so good, as long as profit, the teams have my praised. Congratulations"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 8:37 AM","Robinson","limit down? gooshen you are shit. super shit"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 8:37 AM","Robinson","fart you gooshen"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 9:00 AM","GooShen","As usual, big drop happen !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 9:01 AM","GooShen","1.59 to 1.54"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 9:09 AM","GooShen","Yesterday ask you to run, because of bad quarter. If you listen to me you escape 1.59 while now you cut loss 1.54. I have full view on what’s happening. I don’t simply say. 0.05 does matter if you have 1mil unit, that is 50k loss in 24 hours."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 9:15 AM","EatCoconutCanWin","epf is still support holding.. nothing to worried. just buy"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=663","Aug 29, 2019 9:19 AM","GooShen","Proven again I am the excellent GooShen!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 9:25 AM","GooShen","1.53 now, short short short !!! Told you to run but you don’t listen !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 9:30 AM","MingGoon","Excellent GooShen, yes , thank you for running Inari.
I have run"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 9:31 AM","MingGoon","Inari dropping 1.52 now, very soon Inari will drop more
seeing Inari at 1.38 soon.... follow GooShen run !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 9:43 AM","ray1980","1.45-1.46 is the drop side support.Epf and Kwap would be top up."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:16 AM","veronTeo","GooShen As usual, big drop happen !!
SOHEM YOU SAID LIMIT DOWN
GooShen Tmr panic sell is expected. Drop 10% first the. Limit down !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:33 AM","laychee","Tiap-tiap hari leno aka GuShen cakap crash.
Hari-hari semua orang takut recession.
Bagaimana boleh naik?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:45 AM","veronTeo","GooShen = MingGoon = sincere_ANALyst"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:55 AM","MingGoon","Thank you Veron
We all in the same boat, we need to help each other"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:56 AM","MingGoon","WHY INARI DROP DROP DROP
Inari’s FY19 core net profit of RM183m (-31% YoY) was below expectations mainly due to weak EBITDA margin and higher-than-expected corporate tax rate. Declared fourth interim dividend of 1.1 sen per share. Despite the favourable forex, turnover was weaker impacted by lower volume loading and absence of CEEDTec’s contribution post disposal. We cut our FY20-21 earnings forecasts which resulted in a lower TP of RM1.40, pegged to 20x of CY20 EPS. Maintain HOLD."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 10:57 AM","MingGoon","Below expectations. 4QFY19 core net profit of RM33m (-22% QoQ, -15% YoY) took FY19’s total to RM183m (-31% YoY), forming 86% and 91% of HLIB and consensus full year forecasts, respectively. The shortfall was attributed to weak EBITDA margin and higher-than-expected effective corporate tax rate. One-off adjustments include reversal of inventories and forex gains."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:00 AM","MingGoon","US TRADEwar also affected Inari...
Soon Inari will be 0.9 stock....
Run follow Gooshen.... Inari will keep on dropping as bad news coming out..
EPF also sell ahead of this bad news on Aug 23..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:29 AM","veronTeo","gooshen MingGoon , inari recover wor
you eat shit lar"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:31 AM","MingGoon","Veron_teo : Good Inari recover
That how pumping up Inari
You tell people to sell, they buy, you tell people to buy, they sell
Life is like that.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:37 AM","Ncm88","Strong rebound... hard to die"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:39 AM","Robinson","haha limit down???? gooshen????"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:41 AM","heehaa911","follow gooshen holiday to holland :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:43 AM","PartyPoopers003","balik kampung la u GooShiet..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:45 AM","PartyPoopers003","MingGoon write so much i duno for wat... drop or up all control by bank operator."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:48 AM","Seafood","i think gooshen run into shit pond now..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 11:49 AM","jiasengcheong","Hahaha
Limit down I cut ah"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 12:10 PM","PartyPoopers003","go down no problem i believe... limit down? U think EPF all stupid or wat?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 12:17 PM","loonginv","gooshen arr gooshen, just keep silent laa... don't you back side feel pain ka..? hari hari kena diu... kikiki...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 12:38 PM","EatCoconutCanWin","Proof that cash is king"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 3:31 PM","K-Den","really support the price gao gap"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 3:34 PM","GooShen","Drop now !!!! Run !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 3:41 PM","RainT","bad result but the share price cannot down
well supported"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 3:50 PM","Seafood","the idiot came out when drop.
the idiot hide when up."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:24 PM","PartyPoopers003","stupid shit today turn positive.. GooShen top fortune teller... all wrong makes him 100% right"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:29 PM","EatCoconutCanWin","yes..buy in"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:33 PM","Newbieinshare","I told u. Bad qr is expected"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:35 PM","veronTeo","wow even green, gooshen aka minggoon you eat shit lar"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:37 PM","yorkyork","Big rally is forming after result out. I see it’s coming. After 28th August. come jaguar"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 4:52 PM","veronTeo","lets take a minutes to boo gooshen ... lol"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 5:32 PM","Jason Gan","Cimb downgrade is the time to buy.fake report wan buy low."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 5:37 PM","heehaa911","this goosai want create panic sell and collect lar...dont like that"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 5:51 PM","GooShen","Price target from IB is 1.40, run la, is fake rebound !!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 6:04 PM","Robinson","muahahhahaha.. sohem memang sohem. your padini is real sink"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 6:04 PM","loonginv","gooshen arr gooshen keep blow laa...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 6:05 PM","Robinson","ya it is fake rebound but money is real when you sell it. got it sohem?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 29, 2019 6:14 PM","laychee","China officially announced no more retaliation for the september 1st tariff. I think the market will jump for the next few sessions.
China needs more time to prepare next ammunition or it has run out of bullets?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 30, 2019 11:00 AM","yorkyork","Inari Amertron (0166) (RM1.60): Technical Sell/Insider accumulate."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 30, 2019 7:34 PM","Wing Tai","Inari ,close at RM 1.63 , will it be another false breakout?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Aug 31, 2019 10:28 AM","Shines","Those calling sell hiding"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Sep 1, 2019 12:36 PM","James Ng","https://klse.i3investor.com/blogs/general/222740.jsp
[转贴] [INARI AMERTRON BHD：可以期待在2020财年，现有产品和新产品的销量将增加] - James的股票投资James Share Investing"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Sep 1, 2019 4:32 PM","klangkopitiam","https://mymetastockjournal.blogspot.com/2019/09/inari-amertron-berhad-..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Sep 1, 2019 5:31 PM","yorkyork","靠Apple 吃饭..记得以前3g跟换4g时代吗. Apple 是没有直接跳上4g, 原因很多地方还没4g. 所以apple出了3.5g 可以在这频道转换. 明年可以估计到Apple 会用4.5g. 然后5g 是2021年.inari 这2年应该不会有问题.原因boardcom已经签了2年和apple合作."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Sep 1, 2019 5:33 PM","yorkyork","如果仔细看inari 波动 他是一个big side way. 正正一年.怎么不会跌. 看懂的人都应该明白."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=664","Sep 1, 2019 5:36 PM","yorkyork","加上经期的daisy Apple.明年会accept trade in for new phones to boots up the sales. 有点忙 着直接根大家分享 难得写blog."
